Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine;water;CN(C)CCC=C1c2ccccc2CCc3c1cccc3;O;-0.9433449913830159
5-methyl-1H-imidazole;water;Cc1c[nH]cn1;O;-1.6820007337994016
anthracene;water;c1ccc2cc3ccccc3cc2c1;O;-0.03823161687279695
methyl cyclopropanecarboxylate;water;COC(=O)C1CC1;O;-0.077245124394789
2-nitrophenol;water;c1ccc(c(c1)[N+](=O)[O-])O;O;-0.20208834846516416
ethyl benzoate;water;CCOC(=O)c1ccccc1;O;0.04239629867265362
(2S)-2-methyloxolane;water;C[C@H]1CCCO1;O;0.13082691572250268
(2S)-2-chlorobutane;water;CC[C@H](C)Cl;O;0.9891240812063311
1,2,3,4-tetrachlorobenzene;water;c1cc(c(c(c1Cl)Cl)Cl)Cl;O;0.6406034140098673
tetrafluoromethane;water;C(F)(F)(F)F;O;1.800605037663769
N-ethylethanamine;water;CCNCC;O;-0.06944242289039074
trimethoxymethane;water;COC(OC)OC;O;-0.1604739404417058
2,3-dichlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl;O;0.06320350268438281
diethyl (2R)-2-dimethoxyphosphinothioylsulfanylbutanedioate;water;CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC;O;-1.1306098274885787
pyrene;water;c1cc2ccc3cccc4c3c2c(c1)cc4;O;-0.18648294545636715
1,1,1,2-tetramethoxyethane;water;COCC(OC)(OC)OC;O;-0.5011919061337712
heptane;water;CCCCCCC;O;1.6835645150977923
(2S,3R,4S,5R)-oxane-2,3,4,5-tetrol;water;C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O;O;-4.347923747802202
2-propoxyethanol;water;CCCOCCO;O;-0.675452239732003
2-methylprop-1-ene;water;CC(=C)C;O;1.290828539376404
2,3-dihydro-1H-indene;water;c1ccc2c(c1)CCC2;O;0.6093926079922737
(E)-1,2-dichloroethene;water;C(=C/Cl)\Cl;O;0.7862538420919717
hydrazine;water;NN;O;-1.4297133851571857
N-propan-2-ylpropan-2-amine;water;CC(C)NC(C)C;O;0.15163411973423177
decane;water;CCCCCCCCCC;O;1.8110086396696334
1,4-dimethylnaphthalene;water;Cc1ccc(c2c1cccc2)C;O;0.2556701397928777
4-methylmorpholine;water;CN1CCOCC1;O;-0.6546450357202738
butanenitrile;water;CCCC#N;O;0.04239629867265362
2,3-dimethylpyridine;water;Cc1cccnc1C;O;-0.26450996050035175
sulfane;water;S;O;0.8070610461037009
1,4-dichlorobutane;water;C(CCCl)CCl;O;0.38571516486618507
1-methylpiperazine;water;CN1CCNCC1;O;-1.0317756084328649
2-(2,3-dimethylanilino)benzoic acid;water;Cc1cccc(c1C)Nc2ccccc2C(=O)O;O;-0.7742864587877165
3-methylbut-1-ene;water;CC(C)C=C;O;1.4650888729746359
4-fluorophenol;water;c1cc(ccc1O)F;O;-0.6208333292012139
2,6-dimethylnaphthalene;water;Cc1ccc2cc(ccc2c1)C;O;0.3050872493207345
(2R)-1,1,1-trifluoropropan-2-ol;water;C[C@H](C(F)(F)F)O;O;-0.10325412940945061
phenoxybenzene;water;c1ccc(cc1)Oc2ccccc2;O;0.24266563728554694
(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol;water;C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O;O;-5.154202903256708
ethanol;water;CCO;O;-0.3113261695267423
[(2S)-1-nitrooxypropan-2-yl] nitrate;water;C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-];O;-0.29832166701941165
2-methylbutane;water;CCC(C)C;O;1.6081384005552741
9,10-dihydroanthracene;water;c1ccc2c(c1)Cc3ccccc3C2;O;0.005983691652127647
hexan-2-one;water;CCCCC(=O)C;O;0.13602871672543498
chloroethane;water;CCCl;O;0.8252673496139639
2-benzhydryloxy-N,N-dimethylethanamine;water;CN(C)CCOC(c1ccccc1)c2ccccc2;O;-1.4401169871630501
2-methylpropan-2-ol;water;CC(C)(C)O;O;-0.17347844294903647
1,1,2,2,3,3,4,4-octafluorocyclobutane;water;C1(C(C(C1(F)F)(F)F)(F)F)(F)F;O;1.8812329532092196
2-nitroaniline;water;c1ccc(c(c1)N)[N+](=O)[O-];O;-0.9277395883742191
1-phenylethenylbenzene;water;C=C(c1ccccc1)c2ccccc2;O;0.2660737417987423
3-methylbutyl acetate;water;CC(C)CCOC(=O)C;O;0.41432507038231264
1,3-dimethylnaphthalene;water;Cc1cc(c2ccccc2c1)C;O;0.3467016573441928
5-bromo-3-[(2S)-butan-2-yl]-6-methyl-1H-pyrimidine-2,4-dione;water;CC[C@H](C)n1c(=O)c(c([nH]c1=O)C)Br;O;-1.54155210672023
1,3,5-trichloro-2-phenylbenzene;water;c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl;O;0.42732957288964335
N,N-diethylethanamine;water;CCN(CC)CC;O;0.15163411973423177
1,1,2,2-tetrachloroethene;water;C(=C(Cl)Cl)(Cl)Cl;O;1.0151330862209926
chloroform;water;C(Cl)(Cl)Cl;O;0.7082268270479872
methyl 2-chloroacetate;water;COC(=O)CCl;O;-0.051236119380127634
butyl acetate;water;CCCCOC(=O)C;O;0.3024863488192683
pyridine-3-carbonitrile;water;c1cc(cnc1)C#N;O;-0.766483757283318
2-methylpyridine;water;Cc1ccccn1;O;-0.21509285097249486
3-chlorophenol;water;c1cc(cc(c1)Cl)O;O;-0.7326720507642581
2-ethylphenol;water;CCc1ccccc1O;O;-0.48298560262350804
2-chloro-1,1,1-trifluoroethane;water;C(C(F)(F)F)Cl;O;1.004729484215128
fluorobenzene;water;c1ccc(cc1)F;O;0.7810520410890393
1,2,3,4-tetrachloro-5-(2,3,4-trichlorophenyl)benzene;water;c1cc(c(c(c1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl)Cl;O;-0.1552721394387736
hexa-1,5-diene;water;C=CCCC=C;O;1.251815031854412
N-(cyclopropylmethyl)-2,6-dinitro-N-propyl-4-(trifluoromethyl)aniline;water;CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;0.35190345834712505
methylsulfonylmethane;water;CS(=O)(=O)C;O;-1.632583624271545
1,1,1,2,2-pentachloroethane;water;C(C(Cl)(Cl)Cl)(Cl)Cl;O;0.669213319525995
ethane-1,2-diol;water;C(CO)O;O;-1.4297133851571857
but-1-ene;water;CCC=C;O;1.3480483504086593
3-nitroaniline;water;c1cc(cc(c1)[N+](=O)[O-])N;O;-1.3100719620897427
hept-1-ene;water;CCCCCC=C;O;1.4208735644497115
5-chloro-1H-pyrimidine-2,4-dione;water;c1c(c(=O)[nH]c(=O)[nH]1)Cl;O;-3.6248734083946133
3-(dimethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one;water;COP(=S)(OC)SCn1c(=O)c2ccccc2nn1;O;-1.6195791217642141
(2S)-1-butoxypropan-2-ol;water;CCCCOC[C@H](C)O;O;-0.5011919061337712
2-ethylpyrazine;water;CCc1cnccn1;O;-0.428366692092719
dichloromethane;water;C(Cl)Cl;O;0.6484061155142659
butylbenzene;water;CCCCc1ccccc1;O;0.8850880611476852
phenyl formate;water;c1ccc(cc1)OC=O;O;-0.0044199103537369494
oxane;water;C1CCOCC1;O;0.17764312474889327
hexylbenzene;water;CCCCCCc1ccccc1;O;0.9787204792004665
cyclohexanone;water;C1CCC(=O)CC1;O;-0.28791806501354705
(2S)-2-[4-(2-methylpropyl)phenyl]propanoic acid;water;C[C@@H](c1ccc(cc1)CC(C)C)C(=O)O;O;-0.8315062698199717
3,4-dimethylpyridine;water;Cc1ccncc1C;O;-0.36854598055899745
hex-1-yne;water;CCCCC#C;O;1.0645501957488492
1-chloro-2-methylbenzene;water;Cc1ccccc1Cl;O;0.6926214240391904
2,2,5-trimethylhexane;water;CC(C)CCC(C)(C)C;O;1.7511879281359122
1,2,4,5-tetrachloro-3-(3,4-dichlorophenyl)benzene;water;c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl;O;-0.1500703384358412
1,2,4-trimethylbenzene;water;Cc1ccc(c(c1)C)C;O;0.7654466380802425
chloro(difluoro)methane;water;C(F)(F)Cl;O;0.8590790561330237
3,6-dichloro-2-methoxybenzoic acid;water;COc1c(ccc(c1C(=O)O)Cl)Cl;O;-1.5753638132392895
2,2-dimethylbutane;water;CCC(C)(C)C;O;1.6419501070743339
2-methylbutan-2-ol;water;CCC(C)(C)O;O;-0.16307484094317187
naphthalen-2-ol;water;c1ccc2cc(ccc2c1)O;O;-1.1202062254827139
4-nitrophenol;water;c1cc(ccc1[N+](=O)[O-])O;O;-1.7782340523536493
1-chloro-2-phenylbenzene;water;c1ccc(cc1)c2ccccc2Cl;O;0.28948184631193763
naphthalen-1-yl N-methylcarbamate;water;CNC(=O)Oc1cccc2c1cccc2;O;-1.4687268926791777
3-methylbutan-2-one;water;CC(C)C(=O)C;O;0.14643231873129947
2,2,4-trimethylpentane;water;CC(C)CC(C)(C)C;O;1.7407843261300475
3,4-dichlorophenol;water;c1cc(c(cc1O)Cl)Cl;O;-0.9069323843624899
1,4-dimethylcyclohexane;water;CC1CCC(CC1)C;O;1.537914087015688
methanol;water;CO;O;-0.3373351745414037
N,N-dimethylaniline;water;CN(C)c1ccccc1;O;0.0918134082005104
styrene;water;C=Cc1ccccc1;O;0.666612419024529
[(2S)-butan-2-yl]benzene;water;CC[C@H](C)c1ccccc1;O;0.8720835586403545
benzene;water;c1ccccc1;O;0.755043036074378
1-bromohexane;water;CCCCCCBr;O;1.0359402902327217
prop-2-en-1-ol;water;C=CCO;O;-0.3191288710311408
heptan-1-ol;water;CCCCCCCO;O;-0.1058550299109167
(3R)-2,3-dimethylpentane;water;CC[C@@H](C)C(C)C;O;1.6445510075758
N-methyl-N-(2,2,2-trifluoroethyl)aniline;water;CN(CC(F)(F)F)c1ccccc1;O;0.48975118492483094
methylsulfanylmethane;water;CSC;O;0.5703791004702815
1,3-dichloropropane;water;C(CCl)CCl;O;0.4975538864292294
methyl acetate;water;CC(=O)OC;O;0.17504222424742716
2-methoxyethanamine;water;COCCN;O;-0.714465747253995
3-chloropyridine;water;c1cc(cnc1)Cl;O;-0.05383701988159372
piperazine;water;C1CNCCN1;O;-0.9355422898786176
oct-1-ene;water;CCCCCCC=C;O;1.4884969774878312
1-methylcyclohexene;water;CC1=CCCCC1;O;1.1633844148045631
4-chloroaniline;water;c1cc(ccc1N)Cl;O;-0.5454072146586956
1,2-diethoxyethane;water;CCOCCOCC;O;0.06840530368731511
methane;water;C;O;1.5093041814995602
(4S)-4-prop-1-en-2-ylcyclohexene-1-carbaldehyde;water;CC(=C)[C@H]1CCC(=CC1)C=O;O;-0.07464422389332291
bromoform;water;C(Br)(Br)Br;O;0.43513227439404184
4-methylsulfonyl-2,6-dinitro-N,N-dipropylaniline;water;CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-];O;-1.0863945189636544
ethyl formate;water;CCOC=O;O;0.3232935528309975
1-methylimidazole;water;Cn1ccnc1;O;-1.1982332405266984
2-methylpropane;water;CC(C)C;O;1.5873311965435448
hexanal;water;CCCCCC=O;O;0.25827104029434383
1,2,3,4,5-pentachloro-6-(2,3,4,5,6-pentachlorophenyl)benzene;water;c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl;O;0.21405573176941933
octane;water;CCCCCCCC;O;1.7381834256285815
pentan-3-one;water;CCC(=O)CC;O;0.102217010206375
1,4-diaminoanthracene-9,10-dione;water;c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N;O;-2.092943013031053
N,N-dimethylmethanamine;water;CN(C)C;O;0.15683592073716407
cyclohexane;water;C1CCCCC1;O;1.3090348428866672
tert-butylbenzene;water;CC(C)(C)c1ccccc1;O;0.8746844591418207
2,6-dimethoxyphenol;water;COc1cccc(c1O)OC;O;-0.8211026678141071
hexyl acetate;water;CCCCCCOC(=O)C;O;0.401320567874982
2-nitropropane;water;CC(C)[N+](=O)[O-];O;0.17504222424742716
4-hydroxybenzonitrile;water;c1cc(ccc1C#N)O;O;-1.6559917287847403
(2S)-1,2-dichloropropane;water;C[C@@H](CCl)Cl;O;0.6588097175201304
nonane;water;CCCCCCCCC;O;1.8032059381652352
propanenitrile;water;CCC#N;O;-0.009621711356669248
[(E)-2-chloro-1-(2,4-dichlorophenyl)ethenyl] diethyl phosphate;water;CCOP(=O)(OCC)O/C(=C/Cl)/c1ccc(cc1Cl)Cl;O;-0.8497125733302348
1-(2-hydroxyethylamino)anthracene-9,10-dione;water;c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO;O;-2.706755531377064
1,3-dichlorobenzene;water;c1cc(cc(c1)Cl)Cl;O;0.7342358320626488
prop-1-ene;water;CC=C;O;1.3324429473998625
2,3,7,8-tetrachlorodibenzo-p-dioxin;water;c1c2c(cc(c1Cl)Cl)Oc3cc(c(cc3O2)Cl)Cl;O;0.11262061221223958
ethyl 4-hydroxybenzoate;water;CCOC(=O)c1ccc(cc1)O;O;-1.403704380142524
3,5-dimethylpyridine;water;Cc1cc(cnc1)C;O;-0.2697117615032839
cycloheptanol;water;C1CCCC(CC1)O;O;-0.4361693935971175
1-cyclohexylethanone;water;CC(=O)C1CCCCC1;O;-0.025227114365466142
(2S)-butan-2-ol;water;CC[C@H](C)O;O;-0.21249195047102876
butanoic acid;water;CCCC(=O)O;O;-0.6624477372246721
1-bromo-4-methylbenzene;water;Cc1ccc(cc1)Br;O;0.6275989115025367
oxolane;water;C1CCOC1;O;0.0866116071975781
2-methylpentane;water;CCCC(C)C;O;1.6419501070743339
2,6-dimethylaniline;water;Cc1cccc(c1N)C;O;-0.3659450800575314
ethanethiol;water;CCS;O;0.6926214240391904
(2R,5R)-2-methyl-5-prop-1-en-2-ylcyclohexan-1-one;water;C[C@@H]1CC[C@H](CC1=O)C(=C)C;O;0.013786393156526038
2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide;water;CCc1cccc(c1N(COC)C(=O)CCl)CC;O;-1.1462152304973758
propyl formate;water;CCCOC=O;O;0.3441007568427267
trimethoxymethylbenzene;water;COC(c1ccccc1)(OC)OC;O;-0.06163972138599223
2,6-dimethylpyridine;water;Cc1cccc(n1)C;O;-0.20468924896663027
2,5-dimethylpyridine;water;Cc1ccc(nc1)C;O;-0.23850095548569014
1,4-xylene;water;Cc1ccc(cc1)C;O;0.7810520410890393
1-chloropropane;water;CCCCl;O;0.9032943646579482
3-ethylphenol;water;CCc1cccc(c1)O;O;-0.6364387322100107
1-acetyloxyethyl acetate;water;CC(OC(=O)C)OC(=O)C;O;-0.3035234680223438
hexan-1-ol;water;CCCCCCO;O;-0.1552721394387736
(2R)-2-bromo-1,1,1,2-tetrafluoroethane;water;[C@@H](C(F)(F)F)(F)Br;O;1.1191691062796383
5-(trifluoromethyl)-1H-pyrimidine-2,4-dione;water;c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F;O;-3.031868094060332
2-methylbut-2-ene;water;CC=C(C)C;O;1.3298420468983962
1,2,3,4-tetrachloro-5-phenylbenzene;water;c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl;O;0.084010706696112
2-methoxy-2-methylpropane;water;CC(C)(C)OC;O;0.41432507038231264
octan-1-amine;water;CCCCCCCCN;O;0.039795398171187525
1,2-bis(trifluoromethyl)benzene;water;c1ccc(c(c1)C(F)(F)F)C(F)(F)F;O;1.2674204348632088
2-iodopropane;water;CC(C)I;O;0.8694826581388884
2,3-dimethylbuta-1,3-diene;water;CC(=C)C(=C)C;O;1.093160101264977
1-ethyl-2-methylbenzene;water;CCc1ccccc1C;O;0.7680475385817086
pentyl propanoate;water;CCCCCOC(=O)CC;O;0.44033407539697417
nonan-1-ol;water;CCCCCCCCCO;O;-0.020025313362533843
3-methylbutyl formate;water;CC(C)CCOC=O;O;0.43513227439404184
2-methylphenol;water;Cc1ccccc1O;O;-0.5454072146586956
naphthalen-1-amine;water;c1ccc2c(c1)cccc2N;O;-0.9043314838610238
cyclohexene;water;C1CCC=CC1;O;1.0255366882268573
propylcyclopentane;water;CCCC1CCCC1;O;1.5431158880186204
2-methylbenzaldehyde;water;Cc1ccccc1C=O;O;-0.03302981586986465
triethyl phosphate;water;CCOP(=O)(OCC)OCC;O;-0.9615512948932791
propane-1-thiol;water;CCCS;O;0.7030250260450549
methylsulfanylethane;water;CCSC;O;0.598989005986409
3-chloroaniline;water;c1cc(cc(c1)Cl)N;O;-0.5246000106469664
diethoxymethoxybenzene;water;CCOC(OCC)Oc1ccccc1;O;-0.3711468810604638
methyl butanoate;water;CCCC(=O)OC;O;0.2530692392914115
2-methoxyethanol;water;COCCO;O;-0.7326720507642579
(2R,3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol;water;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;O;-5.635369496027945
2-aminoanthracene-9,10-dione;water;c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N;O;-2.0097141969841363
2-methoxypropane;water;CC(C)OC;O;0.46634308041163564
1,1,2,2-tetrachloroethane;water;C(C(Cl)Cl)(Cl)Cl;O;0.37271066235885425
1-propylsulfanylpropane;water;CCCSCCC;O;0.6562088170186644
1-bromopentane;water;CCCCCBr;O;0.9631150761916696
2-methylpent-1-ene;water;CCCC(=C)C;O;1.3714564549218546
prop-1-en-2-ylbenzene;water;CC(=C)c1ccccc1;O;0.666612419024529
methylsulfanylbenzene;water;CSc1ccccc1;O;0.27907824430607303
propylbenzene;water;CCCc1ccccc1;O;0.8512763546286254
acetonitrile;water;CC#N;O;-0.020025313362533843
5-bromo-1H-pyrimidine-2,4-dione;water;c1c(c(=O)[nH]c(=O)[nH]1)Br;O;-3.7367121299576582
ethene;water;C=C;O;1.3220393453939978
(3S)-3-methylheptane;water;CCCC[C@@H](C)CC;O;1.7615915301417768
4-methylaniline;water;Cc1ccc(cc1)N;O;-0.45957749811031273
1,1-dichloroethene;water;C=C(Cl)Cl;O;1.0541465937429846
hexanamide;water;CCCCCC(=O)N;O;-1.432314285658652
diiodomethane;water;C(I)I;O;0.34149985634126045
methyl 4-methoxybenzoate;water;COc1ccc(cc1)C(=O)OC;O;-0.3971558860751252
2-hydroxyethyl nitrate;water;C(CO[N+](=O)[O-])O;O;-1.138412528992977
ethyl pentanoate;water;CCCCC(=O)OCC;O;0.34149985634126045
isoindole-1,3-dione;water;c1ccc2c(c1)C(=O)NC2=O;O;-1.510341300702636
methyl 2,2-dimethylpropanoate;water;CC(C)(C)C(=O)OC;O;0.36490796085445587
3,3-dimethylpentane;water;CCC(C)(C)CC;O;1.6549546095816647
(6S)-3-methyl-6-propan-2-ylcyclohex-2-en-1-one;water;CC1=CC(=O)[C@@H](CC1)C(C)C;O;-0.18388204495490107
butan-1-amine;water;CCCCN;O;-0.11365773141531521
ethyl hexanoate;water;CCCCCC(=O)OCC;O;0.40912326937938037
(2R)-2-methylbutan-1-ol;water;CC[C@@H](C)CO;O;-0.1604739404417058
ethylsulfanylethane;water;CCSCC;O;0.6093926079922737
6-chloro-1H-pyrimidine-2,4-dione;water;c1c(=O)[nH]c(=O)[nH]c1Cl;O;-3.1281014126145794
propanal;water;CCC=O;O;0.0970152092034427
3,5-dimethylphenol;water;Cc1cc(cc(c1)O)C;O;-0.6416405332129429
octan-1-ol;water;CCCCCCCCO;O;-0.07464422389332291
pyridine-4-carbonitrile;water;c1cnccc1C#N;O;-0.5766180206762892
1,1,1-trimethoxyethane;water;CC(OC)(OC)OC;O;-0.1604739404417058
oct-1-yne;water;CCCCCCC#C;O;1.1737880168104275
propyl butanoate;water;CCCC(=O)OCCC;O;0.39611876687204967
1,1,1-trifluoro-2,2,2-trimethoxyethane;water;COC(C(F)(F)F)(OC)OC;O;0.7810520410890393
1-bromoheptane;water;CCCCCCCBr;O;1.07755469825618
N,N-dimethyl-4-nitrobenzamide;water;CN(C)C(=O)c1ccc(cc1)[N+](=O)[O-];O;-2.1189520180457144
methyl benzoate;water;COC(=O)c1ccccc1;O;-0.03042891536839844
(3R)-3-methylhexane;water;CCC[C@H](C)CC;O;1.693968117103657
heptan-2-one;water;CCCCCC(=O)C;O;0.19845032876062246
pyridine-3-carbaldehyde;water;c1cc(cnc1)C=O;O;-0.8575152748346331
1-chlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3cccc(c3O2)Cl;O;0.07360710469024741
butyl 4-hydroxybenzoate;water;CCCCOC(=O)c1ccc(cc1)O;O;-1.2788611560721492
3-N,3-N-diethyl-2,4-dinitro-6-(trifluoromethyl)benzene-1,3-diamine;water;CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-];O;-0.48298560262350804
(methyldisulfanyl)methane;water;CSSC;O;0.5131592894380262
octanal;water;CCCCCCCC=O;O;0.39351786637058345
pentane;water;CCCCC;O;1.5873311965435448
(E)-oct-2-enal;water;CCCCC/C=C/C=O;O;0.0970152092034427
1,2-dichlorobenzene;water;c1ccc(c(c1)Cl)Cl;O;0.6354016130069352
2-propan-2-yloxypropane;water;CC(C)OC(C)C;O;0.8512763546286254
3-methylpentane;water;CCC(C)CC;O;1.6419501070743339
2,6-dichlorobenzonitrile;water;c1cc(c(c(c1)Cl)C#N)Cl;O;-0.23590005498422406
S-propyl N-butyl-N-ethylcarbamothioate;water;CCCCN(CC)C(=O)SCCC;O;0.04239629867265362
2-chlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3ccc(cc3O2)Cl;O;0.18284492575182557
ethoxyethane;water;CCOCC;O;0.5755809014732137
1,4-dibromobenzene;water;c1cc(ccc1Br)Br;O;0.3909169658691174
(2S,5S)-2,5-dimethyloxolane;water;C[C@H]1CC[C@@H](O1)C;O;0.22966113477821623
methyl 2-cyanoacetate;water;COC(=O)CC#N;O;-0.7586810557789195
2-methylthiophene;water;Cc1cccs1;O;0.6301998120040029
1,3,5-trichlorobenzene;water;c1c(cc(cc1Cl)Cl)Cl;O;0.7862538420919717
(1R,2S,3R,6S,7R,8S,9S,11R)-3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.13,6.02,7.09,11]tridec-4-ene;water;C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl;O;-0.26450996050035175
1,2,3,4-tetrachlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2;O;-0.0018190098522708577
methylsulfinylmethane;water;CS(=O)C;O;-1.424511584154253
heptan-1-amine;water;CCCCCCCN;O;0.0033827911506614404
(2R)-pentan-2-ol;water;CCC[C@@H](C)O;O;-0.15267123893730727
4-methylpentan-2-one;water;CC(C)CC(=O)C;O;0.19584942825915636
phenylmethanol;water;c1ccc(cc1)CO;O;-0.7326720507642581
pent-1-ene;water;CCCC=C;O;1.426075365452644
2-acetyloxyethyl acetate;water;CC(=O)OCCOC(=O)C;O;-0.659846836723206
(3aR,7aR)-2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;water;C1C=CC[C@@H]2[C@@H]1C(=O)N(C2=O)SC(Cl)(Cl)Cl;O;-1.3542872706146671
2-methylbuta-1,3-diene;water;CC(=C)C=C;O;1.1659853153060291
1,2-dimethoxybenzene;water;COc1ccccc1OC;O;-0.3971558860751252
pentanoic acid;water;CCCCC(=O)O;O;-0.6130306276968154
methyl 2,2,2-trifluoroacetate;water;COC(=O)C(F)(F)F;O;0.7030250260450549
1,2,4,5-tetrachlorobenzene;water;c1c(c(cc(c1Cl)Cl)Cl)Cl;O;0.6406034140098673
naphthalen-2-amine;water;c1ccc2cc(ccc2c1)N;O;-0.9537485933888805
buta-1,3-diene;water;C=CC=C;O;1.1347745092884354
hexan-1-amine;water;CCCCCCN;O;-0.03823161687279695
1,2,3,4-tetrachloro-5-(2,3,4,6-tetrachlorophenyl)benzene;water;c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl;O;-0.20989104996956268
methyl 4-hydroxybenzoate;water;COC(=O)c1ccc(cc1)O;O;-1.4843322956879745
undecan-2-one;water;CCCCCCCCCC(=O)C;O;0.42993047339110957
iodoethane;water;CCI;O;0.7966574440978362
N-methylaniline;water;CNc1ccccc1;O;-0.23069825398129187
pentylcyclopentane;water;CCCCCC1CCCC1;O;1.6523537090801985
2,3-diacetyloxypropyl acetate;water;CC(=O)OCC(COC(=O)C)OC(=O)C;O;-1.3100719620897427
1H-pyrrole;water;c1cc[nH]c1;O;-0.25410635849448715
