Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
1,4-dioxane;water;C1COCCO1;O;-0.3269315725355391
butyl acetate;water;CCCCOC(=O)C;O;0.3024863488192683
1,3-dimethylnaphthalene;water;Cc1cc(c2ccccc2c1)C;O;0.3467016573441928
2-methylpropyl formate;water;CC(C)COC=O;O;0.4117241698808464
ethanol;water;CCO;O;-0.3113261695267423
nitromethane;water;C[N+](=O)[O-];O;-0.056437920383059816
propan-1-ol;water;CCCO;O;-0.27231266200475
benzenethiol;water;c1ccc(cc1)S;O;0.3258944533324637
1-propoxypropane;water;CCCOCCC;O;0.6874196230362581
methyl octanoate;water;CCCCCCCC(=O)OC;O;0.45854037890723714
nonane;water;CCCCCCCCC;O;1.8032059381652352
butanoic acid;water;CCCC(=O)O;O;-0.6624477372246721
hexylbenzene;water;CCCCCCc1ccccc1;O;0.9787204792004665
N-ethylethanamine;water;CCNCC;O;-0.06944242289039074
naphthalen-1-amine;water;c1ccc2c(c1)cccc2N;O;-0.9043314838610238
2-[(2R)-butan-2-yl]-4,6-dinitrophenol;water;CC[C@@H](C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-];O;-0.6312369312070785
2,3-dichlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl;O;0.06320350268438281
bromomethane;water;CBr;O;0.7758502400861071
1-chloro-2-phenylbenzene;water;c1ccc(cc1)c2ccccc2Cl;O;0.28948184631193763
[(E)-2-chloro-1-(2,4-dichlorophenyl)ethenyl] diethyl phosphate;water;CCOP(=O)(OCC)O/C(=C/Cl)/c1ccc(cc1Cl)Cl;O;-0.8497125733302348
cyclohexene;water;C1CCC=CC1;O;1.0255366882268573
3-methylbutanoic acid;water;CC(C)CC(=O)O;O;-0.5948243241865523
3-hydroxybenzaldehyde;water;c1cc(cc(c1)O)C=O;O;-1.4869331961894408
1-nitropropane;water;CCC[N+](=O)[O-];O;0.1204233137166381
3-nitrooxypropyl nitrate;water;C(CO[N+](=O)[O-])CO[N+](=O)[O-];O;-0.2593081594974193
2-aminoanthracene-9,10-dione;water;c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N;O;-2.0097141969841363
diethoxy-(6-methyl-2-propan-2-ylpyrimidin-4-yl)oxy-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C;O;-0.6962594437437322
dimethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;water;COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-];O;-0.8809233793478286
1-bromopentane;water;CCCCCBr;O;0.9631150761916696
3-tert-butyl-5-chloro-6-methyl-1H-pyrimidine-2,4-dione;water;Cc1c(c(=O)n(c(=O)[nH]1)C(C)(C)C)Cl;O;-1.9082790774269567
butan-1-amine;water;CCCCN;O;-0.11365773141531521
2-methylprop-1-ene;water;CC(=C)C;O;1.290828539376404
pentane;water;CCCCC;O;1.5873311965435448
1,2-xylene;water;Cc1ccccc1C;O;0.755043036074378
2,3-dimethylbutane;water;CC(C)C(C)C;O;1.5977347985494093
3,5-dichloro-2,6-dimethoxyphenol;water;COc1c(cc(c(c1O)OC)Cl)Cl;O;-0.6858558417378675
(1S,2R)-1,2-dimethylcyclohexane;water;C[C@@H]1CCCC[C@@H]1C;O;1.4000663604379822
(2E)-3,7-dimethylocta-2,6-dien-1-ol;water;CC(=CCC/C(=C/CO)/C)C;O;-0.16827664194610428
2-methylbut-2-ene;water;CC=C(C)C;O;1.3298420468983962
methyl cyclohexanecarboxylate;water;COC(=O)C1CCCCC1;O;0.13082691572250268
fluoromethane;water;CF;O;0.9319042701740758
tetrafluoromethane;water;C(F)(F)(F)F;O;1.800605037663769
quinoline;water;c1ccc2c(c1)cccn2;O;-0.4985910056323048
2-ethylphenol;water;CCc1ccccc1O;O;-0.48298560262350804
2-methylpropyl 2-methylpropanoate;water;CC(C)COC(=O)C(C)C;O;0.5495718964585523
4-tert-butylphenol;water;CC(C)(C)c1ccc(cc1)O;O;-0.5480081151601617
naphthalen-2-amine;water;c1ccc2cc(ccc2c1)N;O;-0.9537485933888805
heptan-4-one;water;CCCC(=O)CCC;O;0.22966113477821623
chlorobenzene;water;c1ccc(cc1)Cl;O;0.6978232250421226
3-nitrophenol;water;c1cc(cc(c1)O)[N+](=O)[O-];O;-1.512942201204102
N-propan-2-ylpropan-2-amine;water;CC(C)NC(C)C;O;0.15163411973423177
C1CC[S+2](C1)([O-])[O-];water;C1CC[S+2](C1)([O-])[O-];O;-1.2502512505560213
nonan-2-one;water;CCCCCCCC(=O)C;O;0.34149985634126045
1,1-difluoroethane;water;CC(F)F;O;0.9605141756902035
methyl 2,2-dimethylpropanoate;water;CC(C)(C)C(=O)OC;O;0.36490796085445587
pyridine-4-carbaldehyde;water;c1cnccc1C=O;O;-0.8315062698199717
1,3,5-triazinane-2,4,6-trione;water;c1(=O)[nH]c(=O)[nH]c(=O)[nH]1;O;-3.70810222444153
pentylcyclopentane;water;CCCCCC1CCCC1;O;1.6523537090801985
2,4-dimethylpentane;water;CC(C)CC(C)C;O;1.7251789231212507
methyl pentanoate;water;CCCCC(=O)OC;O;0.3232935528309975
2,7-dichlorodibenzo-p-dioxin;water;c1cc2c(cc1Cl)Oc3ccc(cc3O2)Cl;O;0.03459359716825523
propane-1,2,3-triol;water;C(C(CO)O)O;O;-2.503885292262704
heptanal;water;CCCCCCC=O;O;0.2946836473148699
2,3-dimethylphenol;water;Cc1cccc(c1C)O;O;-0.6130306276968154
1,1,1,2,2-pentachloroethane;water;C(C(Cl)(Cl)Cl)(Cl)Cl;O;0.669213319525995
2,2,4-trimethylpentane;water;CC(C)CC(C)(C)C;O;1.7407843261300475
N-methylmethanamine;water;CNC;O;-0.1266622339226459
chloromethane;water;CCl;O;0.846074553625693
(2S)-1,2-dichloropropane;water;C[C@@H](CCl)Cl;O;0.6588097175201304
1,2,3,4-tetrachlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2;O;-0.0018190098522708577
methyl butanoate;water;CCCC(=O)OC;O;0.2530692392914115
piperidine;water;C1CCNCC1;O;-0.33993607504287
2-(2-methylpropyl)pyrazine;water;CC(C)Cc1cnccn1;O;-0.3217297715326069
benzene;water;c1ccccc1;O;0.755043036074378
2-bromo-2-methylpropane;water;CC(C)(C)Br;O;1.2075997233294875
butyl nitrate;water;CCCCO[N+](=O)[O-];O;0.44553587639990644
(E)-but-2-enal;water;C/C=C/C=O;O;-0.1084559304123828
N-methylaniline;water;CNc1ccccc1;O;-0.23069825398129187
butane;water;CCCC;O;1.535313186514222
pentan-2-one;water;CCCC(=O)C;O;0.07360710469024741
cyclohexanol;water;C1CCC(CC1)O;O;-0.43096759259418504
N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine;water;CN(C)CCC=C1c2ccccc2CCc3c1cccc3;O;-0.9433449913830159
methyl formate;water;COC=O;O;0.2660737417987423
1-methyl-4-propan-2-ylbenzene;water;Cc1ccc(cc1)C(C)C;O;0.8122628471066331
N-methyl-N-(2,2,2-trifluoroethyl)aniline;water;CN(CC(F)(F)F)c1ccccc1;O;0.48975118492483094
oxolane;water;C1CCOC1;O;0.0866116071975781
N,N-dimethylformamide;water;CN(C)C=O;O;-1.0421792104387293
(2S)-2-(3-fluoro-4-phenylphenyl)propanoic acid;water;C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)O;O;-1.2008341410281647
methane;water;C;O;1.5093041814995602
(2,2-dimethyl-3H-1-benzofuran-7-yl) N-methylcarbamate;water;CC1(Cc2cccc(c2O1)OC(=O)NC)C;O;-1.510341300702636
butyl 4-hydroxybenzoate;water;CCCCOC(=O)c1ccc(cc1)O;O;-1.2788611560721492
cyclopentanol;water;C1CCC(C1)O;O;-0.4387702940985836
ethylsulfanylethane;water;CCSCC;O;0.6093926079922737
butane-1-thiol;water;CCCCS;O;0.7316349315611826
1,1,2,2-tetrachloroethene;water;C(=C(Cl)Cl)(Cl)Cl;O;1.0151330862209926
pentan-1-amine;water;CCCCCN;O;-0.07464422389332291
2-chloroaniline;water;c1ccc(c(c1)N)Cl;O;-0.28791806501354705
(6S)-3-methyl-6-propan-2-ylcyclohex-2-en-1-one;water;CC1=CC(=O)[C@@H](CC1)C(C)C;O;-0.18388204495490107
1,3-dichloro-2-(2,6-dichlorophenyl)benzene;water;c1cc(c(c(c1)Cl)c2c(cccc2Cl)Cl)Cl;O;0.39611876687204967
(2Z)-3,7-dimethylocta-2,6-dien-1-ol;water;CC(=CCC/C(=C\CO)/C)C;O;-0.25410635849448715
1-ethylnaphthalene;water;CCc1cccc2c1cccc2;O;0.36490796085445587
4-methylsulfonyl-2,6-dinitro-N,N-dipropylaniline;water;CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-];O;-1.0863945189636544
1,2-dichloroethane;water;C(CCl)Cl;O;0.5235628914438908
2,2,2-trifluoroethanol;water;C(C(F)(F)F)O;O;-0.13186403492557808
2-(2,3-dimethylanilino)benzoic acid;water;Cc1cccc(c1C)Nc2ccccc2C(=O)O;O;-0.7742864587877165
trifluoromethylbenzene;water;c1ccc(cc1)C(F)(F)F;O;0.9241015686696774
5-methyl-1H-imidazole;water;Cc1c[nH]cn1;O;-1.6820007337994016
hex-1-yne;water;CCCCC#C;O;1.0645501957488492
1,3-Butanediol dinitrate;water;C[C@@H](CCO[N+](=O)[O-])O[N+](=O)[O-];O;-0.1266622339226459
bromobenzene;water;c1ccc(cc1)Br;O;0.6093926079922737
3-(dimethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one;water;COP(=S)(OC)SCn1c(=O)c2ccccc2nn1;O;-1.6195791217642141
1-iodopropane;water;CCCI;O;0.8512763546286254
1-nitrobutane;water;CCCC[N+](=O)[O-];O;0.18544582625329176
3-methylbut-1-ene;water;CC(C)C=C;O;1.4650888729746359
[(2S)-butan-2-yl]benzene;water;CC[C@H](C)c1ccccc1;O;0.8720835586403545
(2S)-1,1,1-trifluoropropan-2-ol;water;C[C@@H](C(F)(F)F)O;O;-0.09285052740358601
1-benzylimidazole;water;c1ccc(cc1)Cn2ccnc2;O;-0.9953630014123389
1,3,5-trichlorobenzene;water;c1c(cc(cc1Cl)Cl)Cl;O;0.7862538420919717
1-methylpiperidine;water;CN1CCCCC1;O;-0.020025313362533843
C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl;water;C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl;O;0.0944143087019766
1,1,1,2-tetrachloroethane;water;C(C(Cl)(Cl)Cl)Cl;O;0.617195309496672
1,2,4-trimethylbenzene;water;Cc1ccc(c(c1)C)C;O;0.7654466380802425
3,5-dimethylphenol;water;Cc1cc(cc(c1)O)C;O;-0.6416405332129429
2-methylpropyl nitrate;water;CC(C)CO[N+](=O)[O-];O;0.5001547869306955
2-hydroxybenzaldehyde;water;c1ccc(c(c1)C=O)O;O;-0.22809735347982554
chloromethylbenzene;water;c1ccc(cc1)CCl;O;0.4871502844233648
2-methylbenzaldehyde;water;Cc1ccccc1C=O;O;-0.03302981586986465
2-methoxyethanamine;water;COCCN;O;-0.714465747253995
4-propylphenol;water;CCCc1ccc(cc1)O;O;-0.3659450800575314
acetic acid;water;CC(=O)O;O;-0.7508783542745212
N-(cyclopropylmethyl)-2,6-dinitro-N-propyl-4-(trifluoromethyl)aniline;water;CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;0.35190345834712505
2-methylpyridine;water;Cc1ccccn1;O;-0.21509285097249486
ethoxyethane;water;CCOCC;O;0.5755809014732137
methylcyclohexane;water;CC1CCCCC1;O;1.431277166455576
benzaldehyde;water;c1ccc(cc1)C=O;O;-0.056437920383059816
bromoethane;water;CCBr;O;0.7966574440978362
3-ethylpyridine;water;CCc1cccnc1;O;-0.20468924896663027
methyl 2-cyanoacetate;water;COC(=O)CC#N;O;-0.7586810557789195
ethyl pentanoate;water;CCCCC(=O)OCC;O;0.34149985634126045
5-amino-4-chloro-2-phenylpyridazin-3-one;water;c1ccc(cc1)n2c(=O)c(c(cn2)N)Cl;O;-3.284155442702548
2,5-dimethylpyridine;water;Cc1ccc(nc1)C;O;-0.23850095548569014
4-chloro-3-methylphenol;water;Cc1cc(ccc1Cl)O;O;-0.7768873592891826
(3R)-3-methylhexane;water;CCC[C@H](C)CC;O;1.693968117103657
phenylmethanol;water;c1ccc(cc1)CO;O;-0.7326720507642581
methylsulfanylmethane;water;CSC;O;0.5703791004702815
ethanethiol;water;CCS;O;0.6926214240391904
(4S)-4-prop-1-en-2-ylcyclohexene-1-carbaldehyde;water;CC(=C)[C@H]1CCC(=CC1)C=O;O;-0.07464422389332291
1-ethyl-4-methylbenzene;water;CCc1ccc(cc1)C;O;0.7420385335670472
naphthalen-2-ol;water;c1ccc2cc(ccc2c1)O;O;-1.1202062254827139
butylbenzene;water;CCCCc1ccccc1;O;0.8850880611476852
3-phenylpropan-1-ol;water;c1ccc(cc1)CCCO;O;-0.8106990658082425
2-methylaniline;water;Cc1ccccc1N;O;-0.44917389610444813
2-methoxy-4-propylphenol;water;CCCc1ccc(c(c1)OC)O;O;-0.37894958256486205
prop-1-en-2-ylbenzene;water;CC(=C)c1ccccc1;O;0.666612419024529
(3R)-2-methylpentan-3-ol;water;CC[C@H](C(C)C)O;O;-0.020025313362533843
2-nitropropane;water;CC(C)[N+](=O)[O-];O;0.17504222424742716
decane;water;CCCCCCCCCC;O;1.8110086396696334
3-hydroxybenzonitrile;water;c1cc(cc(c1)O)C#N;O;-1.5207449027085007
1-chlorohexane;water;CCCCCCCl;O;0.9891240812063311
nonan-1-ol;water;CCCCCCCCCO;O;-0.020025313362533843
hexyl acetate;water;CCCCCCOC(=O)C;O;0.401320567874982
(E)-hept-2-ene;water;CCCC/C=C/C;O;1.426075365452644
2,3,4-trimethylpentane;water;CC(C)C(C)C(C)C;O;1.6549546095816647
2-[(1S)-2-chloro-1-diethoxyphosphinothioylsulfanylethyl]isoindole-1,3-dione;water;CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O;O;-0.5037928066352373
[(2S)-1-nitrooxypropan-2-yl] nitrate;water;C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-];O;-0.29832166701941165
2-methoxypropane;water;CC(C)OC;O;0.46634308041163564
1-methoxypropane;water;CCCOC;O;0.5573745979629507
1,2,3,4-tetrachloro-5-(2,3,4-trichlorophenyl)benzene;water;c1cc(c(c(c1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl)Cl;O;-0.1552721394387736
pentanal;water;CCCCC=O;O;0.20105122926208865
pentyl propanoate;water;CCCCCOC(=O)CC;O;0.44033407539697417
2,4-dimethylpyridine;water;Cc1ccnc(c1)C;O;-0.27491356250621635
2,6-dimethylpyridine;water;Cc1cccc(n1)C;O;-0.20468924896663027
1,1,1-trichloroethane;water;CC(Cl)(Cl)Cl;O;0.9397069716784743
heptane;water;CCCCCCC;O;1.6835645150977923
undecan-2-one;water;CCCCCCCCCC(=O)C;O;0.42993047339110957
chloroethene;water;C=CCl;O;0.8356709516198285
1-chloropentane;water;CCCCCCl;O;0.9631150761916696
4-methylphenol;water;Cc1ccc(cc1)O;O;-0.6052279261924168
5-chloro-1H-pyrimidine-2,4-dione;water;c1c(c(=O)[nH]c(=O)[nH]1)Cl;O;-3.6248734083946133
(1S,5R)-2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-ol;water;CC1=CC[C@H](C[C@@H]1O)C(=C)C;O;-0.1656757414446382
(2R)-1,1,1-trifluoropropan-2-ol;water;C[C@H](C(F)(F)F)O;O;-0.10325412940945061
2-acetyloxybenzoic acid;water;CC(=O)Oc1ccccc1C(=O)O;O;-1.5961710172510188
2,2-dimethylpropane;water;CC(C)(C)C;O;1.6419501070743339
methoxyethane;water;CCOC;O;0.4429349758984402
tert-butylbenzene;water;CC(C)(C)c1ccccc1;O;0.8746844591418207
diethoxy-sulfanylidene-(3,5,6-trichloropyridin-2-yl)oxy-lambda5-phosphane;water;CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl;O;-0.3217297715326069
non-1-ene;water;CCCCCCCC=C;O;1.5249095845083573
[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] N,N-dimethylcarbamate;water;Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C;O;-1.4583232906733132
propanamide;water;CCC(=O)N;O;-1.455722390171847
N-propylpropan-1-amine;water;CCCNCCC;O;0.039795398171187525
toluene;water;Cc1ccccc1;O;0.755043036074378
(E)-hex-2-enal;water;CCC/C=C/C=O;O;0.03199269666678902
1,3-bis(trifluoromethyl)benzene;water;c1cc(cc(c1)C(F)(F)F)C(F)(F)F;O;1.2674204348632088
diiodomethane;water;C(I)I;O;0.34149985634126045
pyrrolidine;water;C1CCNC1;O;-0.4361693935971175
2,3-dimethylnaphthalene;water;Cc1cc2ccccc2cc1C;O;0.2660737417987423
N,N,4-trimethylbenzamide;water;Cc1ccc(cc1)C(=O)N(C)C;O;-1.5493548082246282
2-methylthiophene;water;Cc1cccs1;O;0.6301998120040029
hexanoic acid;water;CCCCCC(=O)O;O;-0.626035130204146
1H-pyrrole;water;c1cc[nH]c1;O;-0.25410635849448715
1-(4-methylphenyl)ethanone;water;Cc1ccc(cc1)C(=O)C;O;-0.23329915448275795
1-bromohexane;water;CCCCCCBr;O;1.0359402902327217
1-nitroethane;water;CC[N+](=O)[O-];O;0.024189995162390635
aniline;water;c1ccc(cc1)N;O;-0.4387702940985836
2-methoxyaniline;water;COc1ccccc1N;O;-0.6026270256909508
(2R,5R)-2-methyl-5-prop-1-en-2-ylcyclohexan-1-one;water;C[C@@H]1CC[C@H](CC1=O)C(=C)C;O;0.013786393156526038
1,1,2,2,3,3,4,4-octafluorocyclobutane;water;C1(C(C(C1(F)F)(F)F)(F)F)(F)F;O;1.8812329532092196
pentyl acetate;water;CCCCCOC(=O)C;O;0.3362980553383283
pyridine-3-carbaldehyde;water;c1cc(cnc1)C=O;O;-0.8575152748346331
1,3,5-trimethylbenzene;water;Cc1cc(cc(c1)C)C;O;0.755043036074378
methyl benzoate;water;COC(=O)c1ccccc1;O;-0.03042891536839844
1,4-dichlorobutane;water;C(CCCl)CCl;O;0.38571516486618507
fluorobenzene;water;c1ccc(cc1)F;O;0.7810520410890393
3,5,5-trimethylcyclohex-2-en-1-one;water;CC1=CC(=O)CC(C1)(C)C;O;-0.35814237855313286
2-methylpropylbenzene;water;CC(C)Cc1ccccc1;O;1.0307384892297895
propyl 4-hydroxybenzoate;water;CCCOC(=O)c1ccc(cc1)O;O;-1.4479196886674484
2-ethoxyethyl acetate;water;CCOCCOC(=O)C;O;-0.39195408507219276
1-cyclohexylethanone;water;CC(=O)C1CCCCC1;O;-0.025227114365466142
hexanamide;water;CCCCCC(=O)N;O;-1.432314285658652
styrene;water;C=Cc1ccccc1;O;0.666612419024529
chloro(fluoro)methane;water;C(F)Cl;O;0.7888547425934378
diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane;water;CCOP(=S)(OCC)SCSCC;O;-0.14746943793437509
1-methylimidazole;water;Cn1ccnc1;O;-1.1982332405266984
4-nitrophenol;water;c1cc(ccc1[N+](=O)[O-])O;O;-1.7782340523536493
benzonitrile;water;c1ccc(cc1)C#N;O;-0.077245124394789
1-methylcyclohexene;water;CC1=CCCCC1;O;1.1633844148045631
pentan-3-one;water;CCC(=O)CC;O;0.102217010206375
pyridine;water;c1ccncc1;O;-0.23069825398129187
methyl cyclopropanecarboxylate;water;COC(=O)C1CC1;O;-0.077245124394789
3,3-dimethylbutan-2-one;water;CC(=O)C(C)(C)C;O;0.18024402525035946
(2R,3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol;water;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;O;-5.635369496027945
4-N-ethyl-6-methylsulfanyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(nc(n1)SC)NC(C)C;O;-1.0005648024152713
1-bromoheptane;water;CCCCCCCBr;O;1.07755469825618
hept-1-yne;water;CCCCCC#C;O;1.1451781112943
methyl acetate;water;CC(=O)OC;O;0.17504222424742716
[(E)-(2-methyl-2-methylsulfanylpropylidene)amino] N-methylcarbamate;water;CC(C)(/C=N\OC(=O)NC)SC;O;-1.5701620122363575
2,6-dimethoxyphenol;water;COc1cccc(c1O)OC;O;-0.8211026678141071
pent-1-yne;water;CCCC#C;O;0.9917249817077972
anthracene;water;c1ccc2cc3ccccc3cc2c1;O;-0.03823161687279695
1-chloro-2-(2-chloroethoxy)ethane;water;C(CCl)OCCCl;O;-0.11105683091384912
3-chloropyridine;water;c1cc(cnc1)Cl;O;-0.05383701988159372
triethyl phosphate;water;CCOP(=O)(OCC)OCC;O;-0.9615512948932791
propane-1-thiol;water;CCCS;O;0.7030250260450549
(2S)-2-chlorobutane;water;CC[C@H](C)Cl;O;0.9891240812063311
4-ethylphenol;water;CCc1ccc(cc1)O;O;-0.6052279261924168
(3R)-2,3-dimethylpentane;water;CC[C@@H](C)C(C)C;O;1.6445510075758
1,2-diethoxyethane;water;CCOCCOCC;O;0.06840530368731511
cumene;water;CC(C)c1ccccc1;O;0.9110970661623468
2-methylbutan-2-ol;water;CCC(C)(C)O;O;-0.16307484094317187
1,4-xylene;water;Cc1ccc(cc1)C;O;0.7810520410890393
3,3-dimethylpentane;water;CCC(C)(C)CC;O;1.6549546095816647
2-bromopropane;water;CC(C)Br;O;0.864280857135956
2-methylpentan-2-ol;water;CCCC(C)(C)O;O;-0.03042891536839844
propan-1-amine;water;CCCN;O;-0.15267123893730727
methoxymethane;water;COC;O;0.49235208542629705
4-fluorophenol;water;c1cc(ccc1O)F;O;-0.6208333292012139
1,2,3,4,5,6-hexachlorobenzene;water;c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl;O;0.38311426436471885
5-bromo-3-[(2S)-butan-2-yl]-6-methyl-1H-pyrimidine-2,4-dione;water;CC[C@H](C)n1c(=O)c(c([nH]c1=O)C)Br;O;-1.54155210672023
1,1,1,2,2,2-hexachloroethane;water;C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl;O;0.8226664491124976
2-methylpyrazine;water;Cc1cnccn1;O;-0.44397209510151575
(Z)-pent-2-ene;water;CC/C=C\C;O;1.3298420468983962
2,6-dinitro-N,N-dipropyl-4-(trifluoromethyl)aniline;water;CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;0.1438314182298334
formaldehyde;water;C=O;O;0.2738764433031407
heptan-2-one;water;CCCCCC(=O)C;O;0.19845032876062246
